patientId,firstName,middleName,lastName,dateOfBirth,email,phone,address
919645880,Rami,Sarah,Lavi,1981-10-04,rami.lavi@gmail.com,050-7833272,Jerusalem
326868937,Mor,,Spector,1943-11-27,mor.spector@teva.com,051-7235594,Nahariya
273836812,Inbal,,Berger,1999-12-29,inbal.berger1@walla.co.il,059-2318881,Ashdod
441552660,Dana,,Livne,2000-06-26,dana.livne@gmail.com,053-1535750,Eilat
216188137,Dana,Leah,Bareket,1988-02-05,dana.bareket1@gmail.com,050-2345983,Tel Aviv - Yafo
897611025,Anat,,Tamir,1943-01-16,anat.tamir@hotmail.com,051-2806349,Petah-Tikva
964535682,Rivka,,Ben-David,1937-05-27,rivka.ben-david@teva.com,052-5211457,Nahariya
705831767,Shlomo,,Azoulay,1954-02-07,shlomo.azoulay@gmail.com,059-1083361,Petah-Tikva
428397602,Dorit,,Omer,1938-10-15,dorit.omer@checkpoints.com,057-6924927,Tel Aviv - Yafo
507778786,Adi,,Spector,1990-07-28,adi.spector@walla.co.il,052-1913246,Tel Aviv - Yafo
756459111,Chaim,Leah,Rubin,1959-12-10,chaim.rubin@checkpoints.com,052-8376727,Jerusalem
334885379,Meital,Ben,Schwartz,1981-01-22,meital.schwartz1@gmail.com,051-9126722,Haifa
414734861,Rivka,,Rabin,1952-09-22,rivka.rabin@teva.com,050-8364644,Beer-Sheva
287180242,Omer,,Shamir,1994-06-09,omer.shamir@checkpoints.com,055-4591359,Tel Aviv - Yafo
464213573,Noam,,Stern,1968-05-06,noam.stern@checkpoints.com,054-8516172,Tel Aviv - Yafo
428936227,Avi,Sarah, Dayan,1945-07-20,avi. dayan@hotmail.com,058-3713768,Jerusalem
475235544,Roy,,Livne,1992-02-13,roy.livne@checkpoints.com,053-5083903,Haifa
284514972,Erez,,Gur,1973-11-07,erez.gur@gmail.com,059-9631726,Tel Aviv - Yafo
591491444,Oren,Ben,Guttman,2002-10-18,oren.guttman@gmail.com,058-6077585,Ashdod
765090212,Guy,,Levi,2003-10-13,guy.levi@checkpoints.com,053-9612936,Haifa
495279056,Ofek,,Berger,2001-05-23,ofek.berger@gmail.com,057-4954027,Ashdod
463826483,Rotem,Yosef,Guttman,2008-03-08,rotem.guttman@checkpoints.com,053-4603871,Jerusalem
973831149,Neta,Bat,Lapid,1977-08-07,neta.lapid@hotmail.com,059-1460719,Rehovot
570610190,Orly,Leah,Levi,1999-06-11,orly.levi@walla.co.il,055-1753765,Eilat
245305858,Ori,,Spector,1992-08-09,ori.spector1@gmail.com,059-7843963,Herzeliya
241717728,Eitan,,David,1957-01-15,eitan.david@hotmail.com,056-6241708,Petah-Tikva
398184750,Daniel,Sarah,Navon,1999-08-26,daniel.navon@teva.com,056-7739804,Tel Aviv - Yafo
598938941,Shlomo,Sarah,Malka,2004-07-07,shlomo.malka@teva.com,059-5069067,Jerusalem
801054222,Kim,,Sharon,1967-11-21,kim.sharon@teva.com,056-4025709,Herzeliya
704291384,Limor,Yosef,Yarkoni,1953-07-09,limor.yarkoni@gmail.com,055-3529744,Tel Aviv - Yafo
534194513,Oren,,Schwartz,1966-04-08,oren.schwartz@teva.com,053-4105750,Herzeliya
303737181,Rivka,Michael,Sharon,1995-05-07,rivka.sharon@hotmail.com,053-2827994,Beer-Sheva
585475732,Kim,Yosef,Golan,1954-02-04,kim.golan@walla.co.il,052-4349050,Eilat
723773461,Yosef,Leah,Friedman,2005-12-20,yosef.friedman@gmail.com,058-1233122,Beer-Sheva
292706547,Noam,Michael,Ramon,1951-10-27,noam.ramon@gmail.com,056-4504904,Jerusalem
718346849,Tali,,Yarkoni,1964-07-30,tali.yarkoni@teva.com,054-1783391,Jerusalem
752528296,Iris,Leah,Netanyahu,1941-10-26,iris.netanyahu@checkpoints.com,058-5383410,Tel Aviv - Yafo
161052896,Coral,Yosef,Melamed,1990-03-02,coral.melamed@hotmail.com,053-7141505,Beer-Sheva
747509325,Avigail,Ben,Ramon,1945-09-11,avigail.ramon1@gmail.com,053-4158010,Tel Aviv - Yafo
851558567,Osnat,,Marciano,1939-09-21,osnat.marciano@checkpoints.com,055-7051292,Rehovot
736914051,Kobi,Bat,Ben-Gurion,1972-10-04,kobi.ben-gurion@checkpoints.com,055-5693936,Herzeliya
363210711,Itai,,Gur,1980-12-28,itai.gur@gmail.com,054-8859645,Nahariya
285382022,Shalom,,Porat,1937-04-02,shalom.porat@gmail.com,052-3018182,Ashdod
127610022,Rami,,Asulin,1939-04-16,rami.asulin@walla.co.il,052-5202096,Beer-Sheva
542175041,Roni,Yosef,Lavi,1946-11-20,roni.lavi@gmail.com,056-5817353,Haifa
438832950,Dorit,,Malka,1965-11-29,dorit.malka@walla.co.il,058-6139630,Haifa
686871163,Ben,,Shani,2002-07-03,ben.shani@hotmail.com,056-9002247,Petah-Tikva
601813883,Avi,Leah,Kramer,1974-06-20,avi.kramer1@checkpoints.com,059-7201610,Herzeliya
262366266,Gadi,Yosef,Oz,1995-02-06,gadi.oz@gmail.com,057-6579361,Jerusalem
951014648,Bar,,Hoffman,1958-04-08,bar.hoffman@teva.com,050-3730883,Eilat
767830655,Avigail,Michael,Hoffman,1975-08-27,avigail.hoffman1@gmail.com,054-7226975,Beer-Sheva
220540412,Agam,,Shaham,1979-12-30,agam.shaham@checkpoints.com,059-7173230,Eilat
736030551,Inbal,,Gur,1974-04-07,inbal.gur@gmail.com,059-6953915,Rehovot
416320987,Ofek,,Shamir,1940-09-25,ofek.shamir@gmail.com,054-4792069,Ashdod
844354973,Rami,,Arad,1941-11-07,rami.arad@teva.com,056-4408380,Eilat
913542414,Osnat,,Begin,1956-05-04,osnat.begin@gmail.com,056-9144065,Beer-Sheva
974064817,Rami,Bat,Tamir,1944-10-03,rami.tamir@checkpoints.com,056-8642608,Rehovot
165216900,Tali,Bat,Gur,1946-07-30,tali.gur@checkpoints.com,051-4958094,Nahariya
148607240,Eitan,Ben,Avraham,1937-02-03,eitan.avraham@checkpoints.com,054-6306707,Tel Aviv - Yafo
183422073,May,Michael,Spector,1980-11-15,may.spector@gmail.com,050-1532193,Jerusalem
273094105,Yael,,Levine,1988-05-24,yael.levine@gmail.com,055-7711721,Nahariya
442276253,Ronit,Bat,Dotan,1990-06-08,ronit.dotan1@gmail.com,050-7685130,Ashdod
400874942,Shani,,Gal,1981-09-15,shani.gal@hotmail.com,050-6955880,Beer-Sheva
500229779,Oren,,Asulin,1961-08-19,oren.asulin@hotmail.com,052-7257365,Eilat
475781035,Hadar,,Ronen,1987-12-09,hadar.ronen@gmail.com,058-6700790,Beer-Sheva
384442592,Tali,,Hadad,1971-08-25,tali.hadad@walla.co.il,057-2958000,Nahariya
166510828,Gadi,,Eshkol,1957-07-27,gadi.eshkol@walla.co.il,050-9351753,Nahariya
468315237,Ariel,Yosef,Peled,1966-12-07,ariel.peled1@gmail.com,050-7476407,Jerusalem
785417263,Rami,,Turgeman,1991-08-27,rami.turgeman@gmail.com,051-3779247,Petah-Tikva
779002036,Yaakov,,Ben-Ari,1959-11-01,yaakov.ben-ari@teva.com,056-1098049,Petah-Tikva
705101930,Michal,Ben,Harari,1999-01-27,michal.harari@hotmail.com,055-4811517,Herzeliya
928376480,Itai,,Ben-Ari,1986-10-07,itai.ben-ari@checkpoints.com,054-7677578,Beer-Sheva
691836897,Ariel,,Tal,1948-06-25,ariel.tal@teva.com,054-9535367,Jerusalem
523566997,Shir,,Agbaria,1952-05-27,shir.agbaria@gmail.com,050-4561220,Herzeliya
338183376,Yitzhak,,Cohen,1982-04-15,yitzhak.cohen@walla.co.il,055-3226837,Petah-Tikva
263466034,Maya,Sarah,Levi,1946-07-18,maya.levi1@gmail.com,059-8267193,Petah-Tikva
860354247,Hila,,Livne,1994-09-13,hila.livne@hotmail.com,052-6054732,Eilat
616269641,Shira,,Gur,1991-07-12,shira.gur@gmail.com,053-7916726,Haifa
436443559,Dudi,,Oz,1979-01-07,dudi.oz@gmail.com,051-5630104,Tel Aviv - Yafo
392852792,Coral,Leah,Avraham,2008-02-11,coral.avraham@walla.co.il,057-5776639,Ashdod
498603750,Linoy,,Zilber,1955-04-04,linoy.zilber@teva.com,059-1086551,Jerusalem
613815494,Kim,Michael,Netanyahu,1953-08-30,kim.netanyahu1@gmail.com,052-2582033,Tel Aviv - Yafo
944272227,Anat,Bat,Hoffman,1999-07-12,anat.hoffman@hotmail.com,059-9062585,Herzeliya
278406216,Inbal,,Turgeman,2003-01-22,inbal.turgeman@walla.co.il,058-4536267,Herzeliya
237105872,Osnat,Bat,Deutsch,1945-12-07,osnat.deutsch@gmail.com,052-1340917,Eilat
536705644,Tali,,Feldman,1979-10-14,tali.feldman@gmail.com,059-1230341,Ashdod
104073509,Dana,,Yadin,1981-05-05,dana.yadin@walla.co.il,051-7718495,Jerusalem
347170923,Lihi,,Yosef,1994-08-30,lihi.yosef@teva.com,054-1556043,Jerusalem
105894520,Dudi,,David,2004-06-22,dudi.david@gmail.com,054-1155409,Haifa
242553088,Hila,,Cohen,1947-08-16,hila.cohen@gmail.com,050-1792462,Beer-Sheva
503549168,David,Ben,Ronen,1991-09-26,david.ronen2@gmail.com,054-4265102,Jerusalem
342799160,Rivka,Bat,Kramer,1983-04-09,rivka.kramer@walla.co.il,052-6560390,Nahariya
746184794,Motti,,Shaham,1957-10-29,motti.shaham@walla.co.il,058-8047559,Haifa
737116186,Daniel,,Gal,1936-11-06,daniel.gal@hotmail.com,056-3321838,Ashdod
133063336,Ariel,,Shani,1959-04-30,ariel.shani@checkpoints.com,059-3915939,Eilat
756181717,Sivan,Ben,Yosef,1969-07-11,sivan.yosef@teva.com,055-6831873,Jerusalem
312113863,Hila,,David,1981-09-03,hila.david@hotmail.com,056-5950433,Rehovot
212396196,Linoy,,Harel,1999-03-26,linoy.harel@gmail.com,053-7244950,Beer-Sheva
625636384,Tomers,,Gabay,1980-03-08,tomers.gabay@gmail.com,059-5224095,Ashdod
583473272,Omer,,Gur,2002-11-19,omer.gur@gmail.com,053-4382922,Rehovot
441062291,Gal,,Elbaz,1974-03-08,gal.elbaz@walla.co.il,051-2569890,Herzeliya
341729222,Sivan,,Levi,1989-10-21,sivan.levi@gmail.com,051-7388896,Tel Aviv - Yafo
154363139,Tali,Michael,Kramer,2005-02-12,tali.kramer@gmail.com,054-3339823,Ashdod
439398864,Inbal,,Porat,1993-04-08,inbal.porat@walla.co.il,053-7150168,Petah-Tikva
853328487,Anat,Sarah,Heller,1970-06-14,anat.heller@checkpoints.com,056-2336407,Petah-Tikva
628399915,David,,Vaknin,1964-06-06,david.vaknin@gmail.com,051-6367140,Rehovot
847101553,Mor,Ben,Porat,1992-04-23,mor.porat@gmail.com,052-9685956,Ashdod
656542264,Sarah,Yosef,Rubin,2001-05-25,sarah.rubin@gmail.com,053-5744725,Rehovot
306210702,Yitzhak,Yosef,Sela,1949-11-08,yitzhak.sela@gmail.com,058-3373713,Haifa
812210181,Gal,,Azoulay,1947-09-08,gal.azoulay@checkpoints.com,058-2355282,Petah-Tikva
882483426,May,Sarah,Ramon,1958-11-09,may.ramon@hotmail.com,059-3122302,Beer-Sheva
532515198,Kobi,,Altman,1985-06-13,kobi.altman@gmail.com,050-6487803,Eilat
441134747,Avraham,,Porat,1970-09-15,avraham.porat@gmail.com,056-8548494,Tel Aviv - Yafo
220019455,Sivan,,Kraus,1948-05-17,sivan.kraus@hotmail.com,059-9444405,Herzeliya
177364722,Yuval,,Silberman,1981-10-28,yuval.silberman@hotmail.com,051-5708215,Petah-Tikva
573583767,Ofek,,Porat,1954-04-05,ofek.porat@hotmail.com,058-6675376,Tel Aviv - Yafo
861557368,Motti,,Rabin,2003-03-26,motti.rabin@gmail.com,059-2098404,Herzeliya
638937996,Stav,,Asulin,1937-04-30,stav.asulin@gmail.com,053-5480554,Tel Aviv - Yafo
150851564,Omer,,Rabin,1964-04-22,omer.rabin@gmail.com,055-8674310,Haifa
680739320,Shalom,,Elbaz,1971-10-27,shalom.elbaz@walla.co.il,054-7982248,Petah-Tikva
750014320,Rachel,,Grosman,1974-10-02,rachel.grosman@gmail.com,059-9577427,Ashdod
375856115,Amit,,Harari,2006-01-10,amit.harari@gmail.com,058-8799106,Haifa
385124760,Oren,,Shani,1988-06-30,oren.shani1@gmail.com,053-5753744,Rehovot
691766456,Gal,,Tal,2006-04-29,gal.tal@gmail.com,050-1127290,Tel Aviv - Yafo
770171592,Dana,,Barkat,1950-07-22,dana.barkat@walla.co.il,057-4344185,Ashdod
929436862,Dan,Leah,Altman,1996-04-01,dan.altman@checkpoints.com,058-5519664,Petah-Tikva
217507948,Avigail,,Hadad,1950-03-30,avigail.hadad@gmail.com,056-1309432,Haifa
692573768,Mor,Sarah,Harel,1962-08-18,mor.harel@walla.co.il,057-6305196,Ashdod
797232719,Neta,,Rubin,1960-12-25,neta.rubin@hotmail.com,058-1776264,Tel Aviv - Yafo
511236897,Neta,Ben,Shani,1937-02-05,neta.shani@checkpoints.com,050-3854779,Ashdod
909452659,Anat,,Malka,1979-06-14,anat.malka@gmail.com,058-6713819,Ashdod
151316479,Amit,Sarah,Tal,1953-08-20,amit.tal@gmail.com,056-5801564,Jerusalem
571651908,Shani,,Rabin,1985-06-26,shani.rabin@checkpoints.com,057-8814225,Petah-Tikva
983109984,Yaakov,Ben,Goldberg,1958-04-19,yaakov.goldberg@checkpoints.com,052-9095711,Jerusalem
505223131,Motti,,Sharon,1992-11-08,motti.sharon@gmail.com,059-2701515,Rehovot
523595626,Yaron,,Olmert,1968-05-03,yaron.olmert@hotmail.com,053-1924232,Haifa
697597802,Guy,Yosef,Peled,1959-10-08,guy.peled@gmail.com,057-9796451,Nahariya
141322649,Ori,,Arad,1997-08-15,ori.arad@gmail.com,050-8451865,Jerusalem
652070760,Rivka,,Deutsch,1995-09-03,rivka.deutsch@walla.co.il,051-1044523,Herzeliya
807454667,Sivan,,Barkat,1945-11-26,sivan.barkat@hotmail.com,053-6175339,Nahariya
643461341,Mor,,Tamir,1971-12-31,mor.tamir@gmail.com,055-7739613,Ashdod
277609124,Coral,,Lapid,1981-01-30,coral.lapid@walla.co.il,051-8850887,Eilat
669430765,Yuval,,Bar-On,1964-11-18,yuval.bar-on@hotmail.com,056-5156065,Eilat
477237553,May,Bat,Goldberg,2000-11-25,may.goldberg1@gmail.com,057-8869035,Jerusalem
185358612,Anat,,Hadad,1960-06-17,anat.hadad@gmail.com,055-1013638,Petah-Tikva
853474937,Noa,Bat,Schwartz,1936-10-20,noa.schwartz@hotmail.com,055-9685967,Nahariya
179745055,Alon,Sarah,Olmert,1962-03-05,alon.olmert@checkpoints.com,051-9346998,Nahariya
896194996,Roy,,Marciano,2003-10-02,roy.marciano@checkpoints.com,056-8890050,Petah-Tikva
170190909,Erez,Bat,Shaham,1955-04-21,erez.shaham@hotmail.com,058-2717170,Jerusalem
892999145,Dor,,Malka,1951-07-08,dor.malka@teva.com,050-9929604,Herzeliya
251112366,Shira,Michael,Harari,1988-01-04,shira.harari1@gmail.com,053-1750663,Ashdod
582907492,Noga,,Hadad,1997-10-31,noga.hadad@hotmail.com,057-2781968,Rehovot
973412840,Ronit,,Shaham,1962-07-06,ronit.shaham@gmail.com,058-4868238,Nahariya
226461455,Niv,,Feldman,1944-08-01,niv.feldman@gmail.com,053-5363901,Rehovot
995265446,Ofek,,Guttman,2002-02-18,ofek.guttman@gmail.com,054-9222083,Beer-Sheva
164158443,Michael,,Avraham,1962-10-21,michael.avraham@gmail.com,053-4701591,Beer-Sheva
186852621,Eitan,,Peled,1954-02-01,eitan.peled@walla.co.il,054-5278542,Herzeliya
261097679,Eyal,,Golan,1969-06-14,eyal.golan@walla.co.il,053-8531277,Eilat
682393685,Linoy,Ben,Saban,1970-01-21,linoy.saban@walla.co.il,057-2721947,Haifa
362824985,Tali,,Gal,1959-03-30,tali.gal@checkpoints.com,051-7959103,Rehovot
611076097,Sivan,Leah,Yosef,1940-06-04,sivan.yosef@checkpoints.com,052-8267921,Eilat
786607861,Omer,Leah,Oz,1977-04-25,omer.oz@hotmail.com,050-5495873,Ashdod
492600465,Ronit,Ben,Bar-On,1995-10-08,ronit.bar-on@teva.com,054-1997616,Haifa
996190390,Niv,Ben,Arad,1938-01-26,niv.arad@teva.com,054-1791301,Nahariya
674654412,Stav,Bat,Eitan,1998-11-11,stav.eitan@teva.com,052-6627393,Rehovot
933744259,Sivan,Yosef,Tamir,1986-12-19,sivan.tamir@teva.com,054-9429195,Nahariya
474613497,Ron,Leah,Cohen,1938-06-28,ron.cohen@teva.com,057-3785111,Ashdod
599650432,Leah,,Begin,1946-04-22,leah.begin@checkpoints.com,057-4561861,Rehovot
673648498,Yuval,,Asulin,1998-02-25,yuval.asulin@hotmail.com,051-1280969,Beer-Sheva
806167314,Tomers,Ben,Sela,1991-12-07,tomers.sela@teva.com,051-1466436,Ashdod
504432743,Erez,Bat,Harel,2008-03-01,erez.harel@gmail.com,051-1228051,Nahariya
940447212,Tali,,Stern,1961-02-11,tali.stern@checkpoints.com,052-2745621,Haifa
461951028,Adi,,Bareket,1950-04-21,adi.bareket@walla.co.il,058-8050615,Ashdod
828210040,Erez,Ben,Cohen,2006-10-21,erez.cohen@gmail.com,056-9658113,Jerusalem
485665189,Omer,,Eshkol,1937-11-09,omer.eshkol@gmail.com,055-1919455,Ashdod
549882254,Hila,,Shapira,1942-03-10,hila.shapira@checkpoints.com,053-4379879,Herzeliya
618762082,Yaakov,Ben,Begin,1970-12-12,yaakov.begin@gmail.com,050-3300508,Nahariya
847844168,Ben,Ben,Vaknin,1995-07-15,ben.vaknin@hotmail.com,056-8841535,Rehovot
925932926,Adam,Leah,Segal,1987-06-04,adam.segal1@teva.com,052-6809810,Eilat
534476023,Noam,Leah,Nir,1996-11-19,noam.nir@checkpoints.com,057-1013251,Rehovot
769735041,Eyal,,Stern,1978-05-22,eyal.stern@teva.com,058-8792231,Petah-Tikva
329465398,Tomers,Sarah,Azoulay,1940-03-29,tomers.azoulay@gmail.com,057-1554292,Beer-Sheva
785009171,Daniel,,Ben-Gurion,1950-01-18,daniel.ben-gurion@gmail.com,051-1707045,Ashdod
894823233,Mor,,fuchs,1955-11-06,mor.fuchs@gmail.com,058-5825742,Eilat
354853219,Roy,,Melamed,1985-03-20,roy.melamed@walla.co.il,058-2456683,Ashdod
635305741,Sigal,Yosef,Tamir,1963-02-06,sigal.tamir@teva.com,056-7342783,Tel Aviv - Yafo
517511266,Dor,,Liberman,1943-06-21,dor.liberman@gmail.com,053-4274208,Eilat
693383813,Tamar,,Malka,2004-06-19,tamar.malka@teva.com,051-8836347,Nahariya
549291808,Israel,,Barkat,1945-08-08,israel.barkat@gmail.com,053-1418887,Haifa
533692838,Alon,,Levine,1977-07-21,alon.levine@gmail.com,054-7877727,Ashdod
432326451,Shani,,Friedman,1990-04-01,shani.friedman@walla.co.il,055-7742794,Beer-Sheva
196998361,Gal,,Ben-Gurion,1984-02-19,gal.ben-gurion@hotmail.com,057-5621076,Eilat
942344227,Gadi,, Dayan,2004-08-12,gadi. dayan@checkpoints.com,054-9504682,Jerusalem
500305956,Yitzhak,Sarah,Lazar,1969-03-21,yitzhak.lazar@hotmail.com,059-8149941,Jerusalem
372100563,Limor,Leah,Vaknin,2005-03-12,limor.vaknin@teva.com,058-3988926,Petah-Tikva
772473150,Sapir,,Sela,2001-01-21,sapir.sela@walla.co.il,059-3938263,Haifa
907768257,Iris,,Sela,1944-08-08,iris.sela@checkpoints.com,050-9591365,Herzeliya
274060773,Ben,,Harari,1966-01-12,ben.harari@gmail.com,055-7247357,Tel Aviv - Yafo
325645279,Stav,,Azoulay,2001-10-07,stav.azoulay@checkpoints.com,059-7408682,Haifa
463399018,Guy,,Gabay,1950-02-23,guy.gabay@walla.co.il,055-8362511,Petah-Tikva
412376218,Michal,Leah,Malka,1947-12-26,michal.malka@gmail.com,059-5218555,Herzeliya
487547131,Tal,,Turgeman,1971-04-27,tal.turgeman@gmail.com,053-3937561,Beer-Sheva
588999585,Ilan,,Yosef,1947-11-30,ilan.yosef@gmail.com,051-9715234,Rehovot
603994720,Shlomo,Ben,Hoffman,1995-07-26,shlomo.hoffman@hotmail.com,057-4000017,Ashdod
194323820,Leah,,Klein,1961-11-13,leah.klein@gmail.com,059-5282909,Beer-Sheva
891470252,Rotem,,Feldman,1994-02-21,rotem.feldman@gmail.com,050-7603324,Beer-Sheva
473958504,Noga,Leah,Feldman,1989-02-13,noga.feldman@walla.co.il,052-5180886,Petah-Tikva
243929050,Iris,, Dayan,1995-05-03,iris. dayan@gmail.com,058-3593080,Herzeliya
733407461,Maya,,Shaham,1974-02-25,maya.shaham@teva.com,052-9108938,Jerusalem
683686993,Stav,,Hadad,1959-11-16,stav.hadad@walla.co.il,053-6363727,Nahariya
301857323,Yuval,,Katz,1993-02-16,yuval.katz@checkpoints.com,056-7222693,Jerusalem
835407652,Adam,Leah,Marciano,1947-02-28,adam.marciano1@gmail.com,059-5457329,Beer-Sheva
282416247,Eitan,,Sela,1982-10-20,eitan.sela@walla.co.il,050-5075172,Petah-Tikva
976714322,Erez,,Kramer,1957-02-23,erez.kramer@gmail.com,051-2797610,Haifa
217759328,Yaron,Yosef,Zilber,1991-09-23,yaron.zilber@teva.com,050-2002548,Beer-Sheva
217712959,Shahar,Leah,Grosman,1953-01-15,shahar.grosman@gmail.com,059-6110611,Petah-Tikva
912536208,Tamar,,Green,1944-11-13,tamar.green@gmail.com,052-5234664,Ashdod
216725275,Maya,Yosef,Katz,1990-02-28,maya.katz@checkpoints.com,059-8175158,Petah-Tikva
921206700,Meital,,Omer,1967-10-02,meital.omer@checkpoints.com,057-7381891,Nahariya
506641042,Motti,,Liberman,1998-06-14,motti.liberman@gmail.com,059-4292497,Nahariya
265428525,Shani,,Barkat,1965-06-05,shani.barkat@gmail.com,051-4194008,Tel Aviv - Yafo
380879901,Shani,,Turgeman,1996-03-25,shani.turgeman@checkpoints.com,054-4187253,Eilat
962320366,Agam,Yosef,Ben-Gurion,1997-07-12,agam.ben-gurion1@teva.com,053-8009750,Herzeliya
930609278,Iris,Ben,Sela,1969-10-05,iris.sela@gmail.com,058-4424397,Herzeliya
940557990,Tal,,Sarusi,1969-05-26,tal.sarusi@checkpoints.com,059-5363184,Petah-Tikva
267981445,Sarah,,Olmert,1978-06-22,sarah.olmert@gmail.com,051-1860044,Ashdod
269952106,Oren,,Oz,1957-05-15,oren.oz@hotmail.com,052-5711628,Haifa
793253913,Yaakov,,Ben-Gurion,1962-07-31,yaakov.ben-gurion@gmail.com,056-3000417,Ashdod
801583698,Meital,Ben,Eshkol,1962-01-22,meital.eshkol1@hotmail.com,059-7606171,Rehovot
640379460,Shir,,Katz,1986-03-04,shir.katz@gmail.com,058-1927880,Eilat
734735642,Amit,,Porat,1959-07-03,amit.porat@gmail.com,059-9803793,Beer-Sheva
861686594,Roy,,Dotan,1999-12-27,roy.dotan1@gmail.com,058-1849198,Jerusalem
695087494,Leah,,Eshkol,1990-06-27,leah.eshkol@hotmail.com,051-6146836,Nahariya
239788822,Inbal,Yosef,Lavi,2008-02-09,inbal.lavi@checkpoints.com,052-3522254,Jerusalem
489744900,Rivka,,Tal,1955-08-15,rivka.tal@gmail.com,052-3558189,Haifa
358948216,Iris,,Shaham,1994-11-25,iris.shaham@checkpoints.com,059-8924476,Haifa
409719545,Erez,,Peres,1986-05-16,erez.peres@gmail.com,055-1289401,Rehovot
798309110,Gal,,Lazar,1951-05-27,gal.lazar@gmail.com,054-1780828,Ashdod
348221585,Tomers,,Guttman,1947-11-22,tomers.guttman@gmail.com,053-6345694,Rehovot
541946241,Tomers,,Yadin,1958-06-10,tomers.yadin@gmail.com,052-2139420,Rehovot
667114480,Noa,,Asulin,1973-05-01,noa.asulin1@gmail.com,055-3614526,Tel Aviv - Yafo
890180889,Roy,Leah,Heller,1956-10-14,roy.heller@checkpoints.com,054-1678317,Haifa
903331765,Yitzhak,Yosef,Shaham,1966-04-11,yitzhak.shaham@walla.co.il,051-2482204,Tel Aviv - Yafo
205427668,Gal,,Turgeman,2004-09-20,gal.turgeman@hotmail.com,052-3332019,Beer-Sheva
186413111,Yuval,,Peretz,1942-02-22,yuval.peretz@hotmail.com,056-3164003,Beer-Sheva
675758040,Tal,,Liberman,1963-09-20,tal.liberman@gmail.com,056-3212574,Beer-Sheva
429602005,Avigail,,Omer,1950-01-31,avigail.omer@gmail.com,054-6067274,Jerusalem
729164153,Neta,,Agbaria,2006-02-05,neta.agbaria@walla.co.il,058-4193626,Beer-Sheva
739100369,Guy,,Nir,1936-08-12,guy.nir@checkpoints.com,057-3339655,Rehovot
329581177,May,,Shaham,1960-11-16,may.shaham@gmail.com,058-1831221,Petah-Tikva
526412409,Orly,Bat,Asulin,1949-08-24,orly.asulin@gmail.com,056-4445366,Nahariya
146213761,Eli,Yosef,Katz,1988-02-02,eli.katz@walla.co.il,058-3849813,Beer-Sheva
651403145,Yitzhak,,Kraus,1997-04-24,yitzhak.kraus@gmail.com,056-8900527,Tel Aviv - Yafo
527865252,Roni,Yosef,Friedman,1965-02-15,roni.friedman2@gmail.com,055-5064868,Petah-Tikva
878502187,Adi,,Weiss,1943-01-05,adi.weiss@gmail.com,050-5946098,Petah-Tikva
172201706,Yaakov,,Tzur,1990-12-07,yaakov.tzur@walla.co.il,059-2045519,Eilat
700399849,Yitzhak,,Sarusi,1949-02-05,yitzhak.sarusi@checkpoints.com,058-7880964,Herzeliya
559742949,Shani,,Stern,1975-11-23,shani.stern@checkpoints.com,056-6041114,Eilat
687402600,Shalom,Ben,Shamir,1948-08-31,shalom.shamir1@gmail.com,055-5062106,Nahariya
419186440,Ilan,,Vaknin,1980-01-02,ilan.vaknin@gmail.com,058-4960525,Beer-Sheva
134729037,Dana,,Golan,1991-09-18,dana.golan@walla.co.il,055-4366201,Petah-Tikva
961728511,Ilan,,Tal,1962-01-21,ilan.tal@teva.com,057-6971073,Rehovot
323374716,Eitan,,Zamir,1945-03-29,eitan.zamir@gmail.com,053-3423453,Petah-Tikva
323485361,Shira,,Peres,1964-02-25,shira.peres@walla.co.il,057-9646375,Petah-Tikva
931857152,Idan,,Biton,1999-10-05,idan.biton@teva.com,051-2251930,Petah-Tikva
300045809,Rachel,,Friedman,1958-05-20,rachel.friedman@gmail.com,058-4841816,Ashdod
900281701,Sigal,, Dayan,1972-09-05,sigal. dayan@checkpoints.com,053-3078483,Ashdod
722208563,Gal,Yosef,Harel,1959-01-30,gal.harel@walla.co.il,050-1287978,Beer-Sheva
677505439,Sapir,,Peles,1994-12-04,sapir.peles@gmail.com,059-8947433,Petah-Tikva
362011221,Shlomo,,Green,1986-04-13,shlomo.green@gmail.com,053-6898358,Nahariya
163471204,Shlomo,Ben,Tamir,2007-02-14,shlomo.tamir1@gmail.com,051-1840347,Herzeliya
109587483,Avigail,,Asulin,1957-05-24,avigail.asulin@walla.co.il,059-6947733,Herzeliya
127566504,Shahar,Ben,Yarkoni,1953-05-16,shahar.yarkoni@hotmail.com,058-6221351,Herzeliya
748827568,Linoy,,Eshkol,1945-01-13,linoy.eshkol@checkpoints.com,058-1163595,Haifa
349432284,Dudi,,Nir,1962-10-27,dudi.nir@gmail.com,051-7133590,Nahariya
281858337,Maya,,Oz,1983-06-29,maya.oz@walla.co.il,053-9172605,Haifa
119008393,Mor,, Dayan,1975-12-13,mor. dayan@teva.com,056-2142777,Nahariya
143629073,Lior,,Friedman,1951-10-29,lior.friedman@gmail.com,052-6747852,Eilat
504450012,Idan,,Schwartz,1964-07-31,idan.schwartz@walla.co.il,052-3217301,Nahariya
751874207,Tal,,Levine,1963-09-15,tal.levine@gmail.com,057-8686593,Beer-Sheva
321201427,Inbal,Michael,Zilber,1976-06-01,inbal.zilber@hotmail.com,051-8067994,Herzeliya
